# Program:featureCounts v1.6.2; Command:"featureCounts" "-p" "-t" "exon" "-T" "2" "-g" "gene_id" "-a" "ref-data/gencode.v35.annotation.gtf" "-o" "output/COAD/counts/expression/1d73147d-75da-4f0e-9fbc-25eaa3fe3cc6.txt" "data/bam/COAD/1d73147d-75da-4f0e-9fbc-25eaa3fe3cc6/b8f29ff7-6db3-4188-97ac-8dc559923ca1_gdc_realn_rehead.bam" 
Geneid	Chr	Start	End	Strand	Length	data/bam/COAD/1d73147d-75da-4f0e-9fbc-25eaa3fe3cc6/b8f29ff7-6db3-4188-97ac-8dc559923ca1_gdc_realn_rehead.bam
ENSG00000154889.17	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	11882622;11883471;11883690;11884053;11884053;11884068;11884166;11884195;11884490;11884877;11884879;11884879;11884879;11884879;11884893;11885676;11885676;11885676;11885676;11885676;11885676;11885676;11885676;11885676;11885676;11885760;11886115;11886499;11886499;11886499;11886499;11886499;11886499;11886499;11886499;11886713;11886713;11886713;11886713;11886713;11886713;11886713;11886721;11886917;11886917;11886917;11886917;11886917;11886917;11886917;11886917;11886917;11886917;11886917;11888669;11888669;11888669;11888669;11888669;11888669;11888669;11888669;11888669;11888669;11888669;11888704;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889387;11889456;11891186;11893048;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11893468;11895185;11895185;11896983;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896984;11896989;11897036;11897056;11897059;11897186;11897300;11897327;11897526;11897526;11897526;11897526;11902267;11902267;11902585;11902749;11902780;11905182;11905347;11905738;11905738;11905738;11905738;11905738;11905738;11905826;11905912;11905912;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11906203;11907896;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201;11908201	11884627;11884627;11884627;11884627;11884627;11884627;11884627;11884627;11884627;11885043;11885043;11885121;11885043;11885043;11885043;11885816;11885816;11885912;11887025;11885816;11885816;11885816;11885816;11885816;11885816;11885816;11886621;11886621;11886621;11886778;11886621;11886621;11886621;11886621;11886621;11886781;11886778;11886781;11886796;11886778;11886778;11886778;11886781;11887025;11887025;11887025;11887025;11887025;11887025;11887025;11887025;11887025;11887025;11887025;11888743;11888743;11888743;11888743;11888743;11888743;11888743;11888743;11888743;11888743;11888743;11888743;11889490;11889490;11889490;11889490;11889490;11889415;11889490;11889490;11889490;11889490;11889490;11889490;11889490;11889490;11889490;11891470;11893576;11893576;11893576;11893576;11893576;11893566;11893576;11893576;11893576;11893576;11893576;11893576;11893576;11893576;11893576;11893576;11895277;11895277;11897356;11897091;11897160;11897356;11897356;11897356;11897044;11897356;11897356;11897163;11897277;11897356;11897356;11897131;11897356;11897356;11897356;11897356;11897120;11897356;11897356;11897356;11897356;11897356;11897620;11897620;11897620;11897620;11902358;11902358;11902755;11902856;11902856;11905279;11905458;11905953;11905953;11905953;11905953;11905953;11905953;11906309;11905953;11905953;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11906309;11908276;11908315;11908347;11908315;11908301;11908315;11908317;11908331;11908347;11908308;11908366;11908348;11908350;11908315;11908273;11908330;11908350;11908295;11908317;11908349;11908317	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6773	484
ENSG00000273141.1	chr18	11908712	11909223	+	512	1
ENSG00000280302.1	chr18	12279427	12282739	+	3313	0
ENSG00000168675.18	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	13217498;13218026;13218760;13218787;13278103;13278105;13278105;13278105;13278105;13382554;13387341;13387341;13387341;13387341;13387341;13438244;13438244;13438244;13438244;13465015;13465025;13484037;13491232;13491232;13542292;13542407;13542916;13542934;13543315;13585366;13611464;13611764;13612029;13612619;13612625;13615761;13620868;13620868;13621117;13621117;13621117;13621117;13621117;13621117;13621117;13621117;13641758;13643359;13643359;13643359;13643359;13643359;13643359;13645127;13645127;13645127;13645127;13645127;13645127;13645127;13645127;13645127	13217774;13218094;13218988;13218988;13278188;13278376;13278188;13278188;13278188;13382727;13387762;13387762;13387762;13387577;13387762;13438332;13438384;13438384;13438384;13465111;13465111;13484119;13491469;13491588;13542460;13542460;13543070;13543214;13543623;13585453;13612774;13612064;13615748;13612774;13612774;13616159;13621271;13621271;13621271;13621271;13621271;13621271;13621270;13621271;13621271;13621143;13642757;13643412;13643412;13643412;13643412;13643412;13643412;13652754;13645712;13645659;13652754;13646734;13645777;13645205;13652754;13652755	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	16759	630
ENSG00000101654.18	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	13726660;13726667;13726673;13726704;13726769;13730438;13730627;13730627;13730627;13731474;13731476;13731476;13731476;13731476;13731476;13734464;13734464;13734464;13734464;13734464;13734464;13737010;13737010;13737010;13737010;13737010;13737010;13740167;13740167;13740167;13740167;13740167;13740167;13741510;13741510;13741510;13741510;13741510;13741510;13741620;13742488;13742488;13742488;13742488;13742488;13742488;13742488;13746220;13746220;13746220;13746220;13746220;13746220;13746273;13752305;13752326;13752326;13752326;13752326;13752326;13752326;13754114;13754114;13754114;13754114;13754114;13754114;13754114;13759942;13759942;13759942;13759942;13759942;13762039;13762039;13762039;13762301;13764112	13726729;13726729;13726729;13726729;13726865;13730755;13730755;13730755;13730755;13731934;13731821;13731934;13731934;13731934;13731934;13734599;13734599;13734599;13734599;13734599;13734599;13737135;13737135;13737135;13737135;13737135;13737135;13740279;13740279;13740279;13740279;13740279;13740279;13741691;13741691;13741691;13741691;13741691;13741691;13741691;13743074;13742652;13742652;13742652;13742652;13742652;13742652;13746337;13746337;13746337;13746337;13746337;13746337;13746337;13752427;13752427;13752427;13752427;13752427;13752427;13752427;13754147;13754147;13754147;13754147;13754147;13754147;13754147;13764555;13760067;13764556;13760208;13760285;13762627;13764556;13762344;13762437;13764555	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6980	1208
ENSG00000266522.1	chr18;chr18;chr18;chr18	15003975;15004401;15005508;15005869	15004300;15004603;15005669;15006352	-;-;-;-	1175	8
ENSG00000273232.1	chr18	22882825	22883357	-	533	0
ENSG00000141452.10	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	23503470;23503511;23503513;23503519;23503519;23503520;23503531;23503533;23503535;23504371;23504371;23504371;23504371;23504371;23504371;23504371;23504371;23504371;23506970;23506970;23506970;23506970;23506970;23506970;23507985;23507985;23507985;23507985;23507985;23508655;23509193;23509193;23509193;23509193;23509193;23509193;23509605;23515856;23515856;23515856;23515856;23515856;23515856;23515856;23516320;23516320;23516320;23516320;23516320;23516320;23518890;23518890;23518890;23518890;23518890;23518890;23519069;23519069;23519069;23519069;23519069;23519069;23520202;23520202;23520202;23520202;23520202;23524130;23524130;23524130;23524130;23524130;23524410;23524429;23524429;23524429;23524429;23526637;23526637;23526637;23526637;23526637;23527795;23527795;23527795;23527795;23527795;23527874;23529179;23529179;23529179;23529179;23529179;23529179;23529338;23529596;23529635;23529635;23529635;23529635;23529635;23529635;23529965;23529966;23530028;23530028;23530028;23530028;23530028;23530028;23530028;23530229;23530229;23530229;23530229;23530229;23530229;23530229;23530229;23530229;23530387;23530387;23530387;23530387;23530387;23530387;23530511;23530511;23531625;23531625;23531625;23531625;23531625;23531625;23531625;23531625	23503720;23503720;23503720;23503720;23503720;23503720;23503720;23503720;23503720;23504447;23504447;23504447;23504447;23504722;23504447;23504447;23504447;23504447;23507054;23507054;23507054;23507054;23507054;23507054;23508041;23508041;23508041;23508041;23508041;23508776;23509279;23509279;23509279;23509279;23509279;23509279;23509677;23515996;23515996;23515886;23515996;23515996;23515996;23515996;23516423;23516423;23516423;23516423;23516423;23516423;23518979;23518979;23518979;23518979;23518979;23518979;23519174;23519166;23519174;23519174;23519174;23519174;23520313;23520313;23520313;23520313;23520313;23524158;23524174;23524174;23524174;23524174;23524482;23524482;23524482;23524482;23524482;23526765;23526765;23526765;23526765;23526765;23527901;23527901;23527901;23527901;23527901;23527901;23529482;23529298;23529298;23529298;23529298;23529298;23529422;23529712;23529712;23529712;23529712;23529712;23529712;23529712;23530132;23530132;23530132;23530132;23530132;23530132;23530132;23530132;23530132;23530297;23530612;23530297;23530297;23530297;23530297;23530297;23530297;23530297;23530536;23530612;23530612;23530612;23530612;23530612;23530612;23530612;23531779;23531782;23531782;23531743;23531776;23531778;23531822;23531807	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3105	708
ENSG00000168234.13	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	23992773;24014420;24014754;24014913;24016634;24019860;24019860;24064140;24064140;24064140;24066012;24066012;24066012;24069157;24069157;24080585;24080585;24080585;24082913;24082913;24113353;24114273;24114340;24114554;24114554;24114554;24114554;24114554;24118125;24118125;24118125;24118125;24123596;24123627;24123834;24123834;24123834;24123834;24125427;24125427;24125427;24125427;24125427;24128886;24128886;24128886;24128886;24130313;24130313;24130313;24130313;24131882;24131882;24131882;24131882;24132485;24132485;24132485;24132485	23993038;24015038;24015038;24015038;24016740;24020285;24020288;24064188;24064188;24064188;24066140;24066140;24066140;24069271;24069271;24080779;24080939;24080939;24083081;24083081;24113665;24114355;24114370;24115032;24114647;24114647;24114647;24114647;24118232;24118232;24118232;24118232;24123943;24123943;24123937;24123943;24123943;24123943;24125662;24125550;24125550;24125550;24125550;24128983;24128983;24128983;24128983;24130417;24130417;24130417;24130417;24131920;24131920;24131920;24131920;24132509;24135610;24135600;24133027	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7188	461
ENSG00000265750.1	chr18;chr18;chr18	24159509;24160778;24161897	24159828;24160877;24162211	-;-;-	735	3
ENSG00000287611.1	chr18;chr18;chr18;chr18;chr18;chr18	24500399;24500447;24501213;24501213;24505436;24507639	24500609;24500624;24501345;24501345;24508133;24508106	+;+;+;+;+;+	3057	0
ENSG00000259985.1	chr18	31685655	31686823	+	1169	29
ENSG00000263823.1	chr18	31942575	31944156	+	1582	14
ENSG00000266105.1	chr18	31966960	31967545	+	586	0
ENSG00000280096.1	chr18	35082009	35082242	+	234	0
ENSG00000268566.6	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	38655209;38655209;38655219;38659249;38659249;38659249;38660738;38660738;38660740;38670878;38670948;38670948;38687933;38687933	38655388;38655388;38655643;38659326;38659326;38659326;38660775;38660815;38660815;38671132;38671132;38670994;38687998;38688033	-;-;-;-;-;-;-;-;-;-;-;-;-;-	947	0
ENSG00000279319.1	chr18	44986109	44989203	+	3095	0
ENSG00000134049.6	chr18;chr18;chr18;chr18;chr18	47152834;47156882;47157436;47176187;47176187	47156232;47157537;47157537;47176362;47176364	-;-;-;-;-	4233	1065
ENSG00000177576.12	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	49477243;49477250;49482066;49483584;49483584;49483584;49486433;49487043;49487207	49482410;49482410;49482410;49483771;49483771;49483771;49486613;49487234;49487252	-;-;-;-;-;-;-;-;-	5747	92
ENSG00000266201.1	chr18;chr18	51421063;51421626	51421248;51421674	-;-	235	0
ENSG00000101751.10	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	54269404;54269519;54269551;54269567;54269585;54269592;54271360;54271360;54271360;54271362;54272170;54273926;54273926;54273926;54273926;54273926;54273926;54273926;54273926;54274897;54277703;54277703;54277703;54277703;54277703;54277703;54277703;54277703;54277772;54280667;54280667;54280667;54280667;54280667;54280667;54280667;54280667;54282837;54282837;54282837;54282837;54282837;54282837;54282837;54282854;54282860;54282906;54283743;54283768;54283850;54283922;54283922;54283922;54283922;54283922;54283922;54283922;54284604;54287281;54287281;54287281;54287281;54287281;54287281;54287281;54287281;54287281;54287281;54291366;54291833;54291833;54291833;54291833;54291833;54291833;54291833;54291833;54293649;54293649;54293649;54293649;54293649;54293649;54293649;54293649;54293649;54320273;54321066	54269661;54269661;54269661;54270032;54270032;54271485;54271485;54271485;54271485;54271485;54272242;54274090;54274090;54274090;54274090;54274090;54274090;54274090;54274090;54275028;54277855;54277855;54277855;54277855;54277855;54277855;54277855;54277855;54277855;54280903;54280852;54280903;54280903;54280903;54280903;54280822;54280903;54282857;54283015;54282923;54282911;54283015;54283015;54283015;54283015;54283015;54283015;54283815;54284013;54284013;54284013;54284013;54284065;54284013;54284013;54284013;54284013;54284722;54287411;54287411;54287708;54287411;54287411;54287411;54287411;54287411;54287411;54287411;54292038;54292038;54292038;54292038;54292038;54292038;54292038;54292038;54292038;54293775;54293776;54293851;54294724;54293759;54294719;54294724;54294483;54298234;54320392;54321266	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9471	330
ENSG00000267579.1	chr18;chr18	58557070;58566462	58557188;58566677	+;+	335	0
ENSG00000172175.15	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	58671465;58671532;58671566;58672207;58681170;58681170;58681170;58681170;58681171;58681324;58696366;58696366;58696366;58696366;58696366;58696366;58700441;58700441;58700441;58700441;58700441;58700441;58709322;58709378;58709378;58709378;58709378;58709976;58709976;58709976;58709976;58709976;58710921;58710921;58710921;58710921;58714083;58714083;58714083;58714083;58714083;58714083;58715935;58715935;58715935;58715935;58715935;58715935;58720380;58720380;58723048;58723048;58723048;58723048;58723048;58723048;58733397;58733397;58733397;58733397;58733397;58733397;58733452;58733510;58733642;58733882;58734307;58734307;58734307;58734307;58734307;58734307;58734451;58734451;58735202;58735202;58735202;58735202;58735202;58735202;58735202;58735202;58735202;58737768;58741431;58741865;58741865;58741865;58741865;58741865;58741865;58741865;58741865;58741865;58744338;58744338;58744338;58744338;58744338;58744338;58744338;58744338;58744338;58745666;58745666;58745666;58745666;58745666;58745666;58745666;58745666;58745666;58747405;58747405;58747405;58747405;58747405;58747405;58747405;58747405	58671852;58671852;58671852;58672336;58681336;58681336;58681336;58681336;58681336;58681336;58696487;58696487;58696487;58696487;58696487;58696487;58700591;58700586;58700591;58700591;58700591;58700591;58710072;58709556;58709556;58709556;58709556;58710072;58710072;58710072;58710072;58710072;58710953;58710953;58710953;58710953;58714109;58714109;58714109;58714109;58714109;58714109;58715967;58715967;58715967;58715967;58715967;58715967;58720422;58720422;58723251;58723251;58723251;58723251;58723251;58723251;58733574;58733574;58733574;58733574;58733574;58733574;58733574;58734566;58733980;58733980;58734381;58734566;58734381;58734381;58734381;58734381;58734566;58734566;58735329;58735329;58735329;58735329;58735329;58735329;58735329;58735329;58735329;58737926;58742014;58742014;58742014;58741879;58742014;58742014;58742014;58742014;58742014;58742014;58744495;58744495;58744495;58744495;58744495;58744495;58744495;58744495;58744495;58745792;58745791;58745791;58745791;58745791;58745791;58745791;58745791;58745791;58747906;58748031;58747734;58747952;58747898;58748502;58748154;58754477	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	11448	823
